2.easyfig.fa	3.easyfig.fa	100.000	26479	0	0	1	26479	2	26480	0.0	47752
2.easyfig.fa	3.easyfig.fa	84.615	39	4	2	20979	21015	20928	20890	0.004	37.4
2.easyfig.fa	3.easyfig.fa	84.615	39	4	2	20889	20927	21016	20980	0.004	37.4
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	25465	25482	1429	1446	2.1	28.3
2.easyfig.fa	3.easyfig.fa	85.185	27	3	1	5848	5873	5296	5322	2.1	28.3
2.easyfig.fa	3.easyfig.fa	90.000	20	2	0	8867	8886	5304	5323	2.1	28.3
2.easyfig.fa	3.easyfig.fa	86.957	23	3	0	21974	21996	11065	11087	2.1	28.3
2.easyfig.fa	3.easyfig.fa	100.000	15	0	0	15636	15650	13145	13131	2.1	28.3
2.easyfig.fa	3.easyfig.fa	86.957	23	3	0	17494	17516	13731	13753	2.1	28.3
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	22876	22893	14110	14093	2.1	28.3
2.easyfig.fa	3.easyfig.fa	100.000	15	0	0	17364	17378	15377	15391	2.1	28.3
2.easyfig.fa	3.easyfig.fa	100.000	15	0	0	13130	13144	15651	15637	2.1	28.3
2.easyfig.fa	3.easyfig.fa	100.000	15	0	0	15376	15390	17365	17379	2.1	28.3
2.easyfig.fa	3.easyfig.fa	86.957	23	3	0	13730	13752	17495	17517	2.1	28.3
2.easyfig.fa	3.easyfig.fa	86.957	23	3	0	11064	11086	21975	21997	2.1	28.3
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	14092	14109	22894	22877	2.1	28.3
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	25446	25463	23461	23478	2.1	28.3
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	23460	23477	25447	25464	2.1	28.3
2.easyfig.fa	3.easyfig.fa	94.444	18	1	0	1428	1445	25466	25483	2.1	28.3
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	15433	15446	797	810	7.2	26.5
2.easyfig.fa	3.easyfig.fa	83.333	24	4	0	12358	12381	1509	1486	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	12071	12084	3445	3432	7.2	26.5
2.easyfig.fa	3.easyfig.fa	94.118	17	1	0	19665	19681	4028	4012	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	17564	17577	5367	5380	7.2	26.5
2.easyfig.fa	3.easyfig.fa	89.474	19	2	0	24774	24792	5705	5723	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	25331	25344	6426	6413	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	7304	7317	7318	7305	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	15475	15488	9886	9873	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	3431	3444	12085	12072	7.2	26.5
2.easyfig.fa	3.easyfig.fa	83.333	24	4	0	1485	1508	12382	12359	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	15875	15888	14600	14587	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	25404	25417	14786	14799	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	796	809	15434	15447	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	9872	9885	15489	15476	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	14586	14599	15889	15876	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	5366	5379	17565	17578	7.2	26.5
2.easyfig.fa	3.easyfig.fa	86.364	22	3	0	26103	26124	19845	19866	7.2	26.5
2.easyfig.fa	3.easyfig.fa	89.474	19	2	0	5704	5722	24775	24793	7.2	26.5
2.easyfig.fa	3.easyfig.fa	100.000	14	0	0	14785	14798	25405	25418	7.2	26.5
2.easyfig.fa	3.easyfig.fa	86.364	22	3	0	19844	19865	26104	26125	7.2	26.5
