4.easyfig.fa	5.easyfig.fa	82.315	1866	324	4	12510	14374	3590	5450	0.0	1865
4.easyfig.fa	5.easyfig.fa	71.538	1430	340	15	10137	11512	11144	12560	0.0	740
4.easyfig.fa	5.easyfig.fa	73.939	165	40	1	6540	6701	11144	11308	4.97e-23	102
4.easyfig.fa	5.easyfig.fa	75.490	102	23	1	15299	15400	5345	5444	2.94e-13	69.8
4.easyfig.fa	5.easyfig.fa	95.000	20	1	0	7422	7441	11401	11420	0.074	31.9
4.easyfig.fa	5.easyfig.fa	90.000	20	2	0	2857	2876	2571	2590	0.90	28.3
4.easyfig.fa	5.easyfig.fa	86.957	23	3	0	16582	16604	4239	4261	0.90	28.3
4.easyfig.fa	5.easyfig.fa	94.444	18	1	0	3684	3701	6171	6188	0.90	28.3
4.easyfig.fa	5.easyfig.fa	94.444	18	1	0	12016	12033	6512	6529	0.90	28.3
4.easyfig.fa	5.easyfig.fa	100.000	15	0	0	1777	1791	9768	9754	0.90	28.3
4.easyfig.fa	5.easyfig.fa	100.000	15	0	0	20151	20165	10902	10916	0.90	28.3
4.easyfig.fa	5.easyfig.fa	86.957	23	3	0	12221	12243	11210	11232	0.90	28.3
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	21139	21152	922	909	3.1	26.5
4.easyfig.fa	5.easyfig.fa	84.000	25	1	1	11846	11867	1600	1624	3.1	26.5
4.easyfig.fa	5.easyfig.fa	89.474	19	2	0	13624	13642	2960	2978	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	11993	12006	4067	4080	3.1	26.5
4.easyfig.fa	5.easyfig.fa	94.118	17	1	0	11094	11110	4862	4846	3.1	26.5
4.easyfig.fa	5.easyfig.fa	89.474	19	2	0	15178	15196	5386	5368	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	5791	5804	6068	6081	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	14642	14655	6250	6237	3.1	26.5
4.easyfig.fa	5.easyfig.fa	89.474	19	2	0	2857	2875	7820	7802	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	4244	4257	8247	8234	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	5138	5151	8249	8236	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	2371	2384	9157	9170	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	20910	20923	9650	9637	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	11386	11399	11771	11784	3.1	26.5
4.easyfig.fa	5.easyfig.fa	100.000	14	0	0	3975	3988	13167	13180	3.1	26.5
