GCA_000007985.2,Deltaproteobacteria
GCA_000012925.1,Deltaproteobacteria
GCA_000022265.1,Deltaproteobacteria
GCA_000023645.1,Deltaproteobacteria
GCA_000175115.2,Deltaproteobacteria
GCA_000189295.2,Deltaproteobacteria
GCA_000210155.1,Deltaproteobacteria
GCA_000243475.2,Deltaproteobacteria
GCA_000769715.1,Deltaproteobacteria
GCA_000817955.1,Deltaproteobacteria
GCA_000961035.1,Deltaproteobacteria
GCA_001311985.1,Deltaproteobacteria
GCA_001803705.1,Nitrospirae
GCA_001828335.1,PVC;Planctomycetes
GCA_002117975.1,Deltaproteobacteria
GCA_002307015.1,Spirochaetes
GCA_002347185.1,Deltaproteobacteria
GCA_002347225.1,Deltaproteobacteria
GCA_002347815.1,Deltaproteobacteria
GCA_002381965.1,Deltaproteobacteria
GCA_002382725.1,Deltaproteobacteria
GCA_002414225.1,Deltaproteobacteria
GCA_002419085.1,Deltaproteobacteria
GCA_002428705.1,Deltaproteobacteria
GCA_002448905.1,Deltaproteobacteria
GCA_002482655.1,Deltaproteobacteria
GCA_002868845.1,Deltaproteobacteria
GCA_002869605.1,Deltaproteobacteria
GCA_002869725.1,Deltaproteobacteria
GCA_003133285.1,Actinobacteria
GCA_003246975.1,Deltaproteobacteria
GCA_003574175.1,Deltaproteobacteria
